0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
54.958195,58.92741,61.174755,70.76044,57.740406,59.357414,61.82845,59.01334,62.384148,65.65664,68.84095,48.207382,53.748253,58.254856,61.440605,57.26989,58.27994,62.010002,50.771954,54.3948,64.65067,56.50266,68.437645,61.250515,68.306206,66.604416,58.409004,52.498947,62.25308,58.60486,59.158783,58.3836,53.55032,62.45367,56.337547,55.72124,58.74784,65.37456,59.413906,54.889008,60.584152,66.39188,64.09376,51.04073,61.04779,66.23281,60.677307,52.188408,52.004196,55.50782,53.049908,53.963642,52.916603,58.868183,57.345306,59.224644,62.83776,53.62301,68.10963,64.43926,50.60997,61.64672,57.22723,60.82811,61.899162,57.3013,58.57345,56.809124,61.29497,59.09135,61.63035,58.517235,51.499783,59.284637,62.88841,64.86136,51.05146,59.936752,65.54085,57.191547,66.14944,49.130886,55.168022,53.784172,60.235756,58.063,65.74583,64.71648,57.63413,63.52484,55.59962,64.18512,50.638493,73.18517,62.74653,68.62924,63.809303,56.02269,44.012722,56.259098,63.323666,51.88914,69.727036,59.037514,71.46506,56.95871,62.918907,62.72852,51.947002,62.01467,62.78693,63.692024,66.348885,52.138172,62.673653,53.89042,54.888546,54.49474,61.109756,63.3947,58.49593,59.8063,52.126312,61.64852,57.511417,54.622364,47.33403,54.828793,58.683155,62.755436,54.834675,58.266823,67.47167,65.77519,57.28441,57.53284,69.23987,60.823334,58.291336,59.489624,55.45411,52.86597,58.37935,66.07726,58.93073,58.771587,63.045414,60.602436,52.39597,61.615326,50.774994,66.142265,62.584045,62.33398,70.52418,54.47156,63.486897,60.954544,62.78661,57.879887,62.594444,59.53225,65.02316,61.402683,64.76746,56.599537,57.593544,54.37972,66.38628,69.01497,56.149284,61.288223,66.822784,60.70488,60.736176,55.867237,60.52421,55.089798,67.497604,48.603638,53.91542,61.114017,53.333157,50.38257,73.00674,62.981712,58.789856,62.53793,62.109066,56.532974,58.479744,58.648758,58.036007,57.77501,63.99724,59.008213,64.666794,56.131996,62.24982,50.112198
55.641655,62.73556,70.00382,65.05986,63.465515,57.711872,73.97608,62.769184,61.595337,63.982826,55.02272,61.197403,64.26645,60.429485,52.326694,63.795094,58.762737,66.1973,59.834904,55.86114,60.969524,60.605835,64.78974,62.326473,56.37336,62.849457,64.58441,56.06558,60.991997,54.659847,67.25923,65.05967,57.8372,57.49122,59.78803,59.75753,58.968872,59.790276,54.6898,54.538193,54.77062,61.048237,65.37849,70.915474,67.99338,55.989365,66.00245,60.76095,62.852604,68.05738,66.426575,56.971325,58.491547,59.581303,60.886116,62.110847,67.613594,59.441128,58.15229,60.88543,57.22585,67.67972,54.413082,49.55526,55.730118,49.612263,61.690838,53.66963,70.43458,61.07468,58.450775,53.949757,60.96064,68.84609,50.474915,64.03623,55.79472,65.715904,56.126263,67.615555,62.972282,54.904438,55.274197,58.90135,54.728996,51.970257,66.15774,50.308857,68.0862,57.875725,62.27913,71.537315,63.41727,56.762947,68.92101,50.772594,61.115635,66.43648,57.65698,54.784405,53.780228,59.506046,50.031647,50.418232,56.762184,57.76435,61.59588,58.361057,56.554184,66.282715,61.773045,69.2908,59.909615,51.776806,56.517616,54.039364,60.66369,60.801277,53.851276,58.852203,62.19337,55.037544,76.141884,57.487072,59.031853,56.594696,53.038723,56.102398,57.239243,61.92672,60.46124,53.93118,62.280743,60.37907,66.09661,70.12061,63.261482,63.459057,56.144386,59.302193,47.57487,57.609055,62.51895,68.021286,58.723484,58.577133,57.86581,55.444336,55.178455,55.603252,66.28745,59.02656,54.323112,54.859047,50.313416,58.20016,56.73043,60.83438,63.7208,55.96876,58.8568,65.244804,56.51618,53.77151,62.107723,65.70592,65.4113,56.471687,54.570576,58.743744,60.13084,59.9031,57.11113,65.86716,66.66387,53.17997,55.204205,58.80143,59.429955,62.42157,58.072956,58.913174,48.221478,66.06335,51.040016,51.049904,52.024334,55.61865,65.06909,65.062904,57.268738,52.41006,61.692127,58.300617,64.18745,53.743366,58.43878,63.5361,64.68478,67.01703
59.896664,64.82254,67.85324,51.183704,65.72264,65.03194,55.339592,62.511448,58.73663,55.578682,59.329956,52.983253,60.399364,57.707024,58.656296,58.452328,59.107002,56.317802,47.33115,69.78787,68.63589,63.652927,58.044395,63.928085,51.265144,64.62415,57.372692,53.360004,65.8039,62.534946,57.57546,59.75478,55.354115,62.603977,62.37607,61.85526,49.26491,61.189754,54.39068,64.47359,59.673077,70.94246,57.21044,52.97902,55.75364,60.051727,54.5649,48.070255,63.19954,70.38226,66.9351,58.21319,57.132866,59.73666,65.70712,57.11617,58.97033,71.210945,60.690437,67.104095,61.629482,59.762066,59.88329,52.708534,62.1568,62.53281,54.609234,65.77962,60.55186,58.67781,67.58854,52.672634,62.245758,63.25952,61.384197,57.268776,70.955246,63.617817,55.374756,56.826992,50.902378,59.201637,70.33279,52.916306,61.550117,58.253,61.601585,61.853977,60.89004,52.84794,55.813408,57.961338,60.577328,66.77657,70.83144,59.40964,57.822697,60.747997,61.392807,69.27276,52.779186,63.53982,65.76762,55.42494,66.50678,54.97328,52.579163,58.844006,63.828255,50.470173,51.316208,65.36786,59.231342,61.88147,62.92683,52.654453,57.08754,59.798843,55.53161,58.024036,64.64967,49.711308,60.81015,54.768913,58.587563,58.7296,60.545616,59.631847,61.505768,63.083298,52.150528,58.255733,56.05944,51.331623,55.07411,65.104935,58.728054,62.568367,62.159897,55.477356,62.69236,54.482567,63.624634,57.025223,53.331085,60.702347,56.46937,63.146492,63.555706,45.0675,77.21868,53.582912,63.584476,57.73693,61.652405,56.87774,67.36792,52.829487,65.168655,50.432957,60.48386,53.06586,63.565937,61.710526,62.625347,58.651558,58.675697,59.323265,54.129982,72.87953,56.01673,57.998955,61.603947,57.760143,61.42782,50.743454,59.818287,55.300632,62.010136,67.64284,69.4604,57.737804,47.461178,61.638527,58.13716,55.31165,61.290604,61.050076,63.57546,57.466347,56.990097,56.8533,56.610874,63.3799,56.011986,52.838478,62.454773,62.235435,69.56288,72.40862
58.88133,65.72288,57.283585,55.62997,61.78527,56.214172,58.87869,53.59165,60.446533,58.661804,55.49464,57.17587,58.43835,69.32058,57.60395,69.27866,61.521126,54.195004,61.065517,61.41507,65.64225,58.494034,65.37137,64.76096,54.306564,54.481197,51.431732,64.596214,53.50102,65.814514,66.84786,70.825356,63.132736,63.83275,59.8219,52.583504,54.210045,57.287003,62.886402,57.739677,57.25119,68.7043,56.364655,54.094875,64.84742,65.01393,65.1294,57.03622,57.159523,67.52585,58.34559,61.014153,67.62734,56.556572,56.749554,58.588394,61.652744,54.26982,54.026943,57.713562,63.43586,62.196293,58.27951,62.72232,54.096466,60.327488,59.920387,66.61558,61.903793,49.997368,53.693005,61.92407,50.300858,59.715702,57.317707,59.77159,56.699966,64.48335,58.062252,62.295593,62.18851,53.889084,61.42003,57.147785,61.967686,54.54942,58.43905,61.94942,61.62093,55.40849,61.420948,62.048367,52.935818,51.583233,63.002205,54.094322,60.491043,59.18458,57.385513,67.81219,54.837597,55.900246,63.2625,61.57507,60.674206,61.396408,57.12636,54.69085,67.81797,54.315968,50.05701,56.35458,64.03693,49.914494,55.77508,64.54368,53.69745,60.903088,60.017963,60.301186,63.086063,53.689064,64.56162,54.002293,57.58826,58.232994,62.108517,52.127785,68.09194,58.589245,63.953632,53.846886,57.342865,48.68526,64.18166,54.882465,54.192783,62.702957,44.34214,58.88202,68.91165,54.968475,55.54745,64.64762,54.04714,67.11962,65.46099,62.596767,55.165184,59.509,58.629963,60.441093,61.550232,57.344036,57.304844,63.622425,71.6115,53.895264,63.754368,62.644196,62.344124,61.188072,57.2574,60.722084,58.527477,62.77155,62.29411,47.948956,60.917427,61.159824,65.27137,60.048653,57.93454,64.68109,56.272743,52.371464,63.118156,66.52792,58.21749,56.253117,66.03448,62.56298,58.634285,61.262394,55.05845,61.64944,50.124866,55.69424,59.194424,60.793747,58.01241,64.855736,60.889317,57.62445,58.95341,63.211918,61.936012,58.435562,67.28625,55.340153
55.690834,52.79754,55.736797,56.63204,65.35328,50.359375,67.330605,56.010326,61.269627,64.0606,58.838543,55.10682,68.797806,58.59941,57.97038,70.05437,57.722137,49.527676,67.998,54.55266,69.79432,60.974644,59.718132,53.422993,62.81285,54.898273,62.77195,60.552937,66.62793,55.675987,53.575176,56.924072,61.734673,67.27321,57.608482,58.95516,60.7336,55.62295,53.457333,59.60874,64.23533,58.46031,64.37988,52.046543,59.53166,49.103294,61.66987,55.249146,63.949158,44.38928,65.24598,52.62602,57.144314,55.266052,63.619194,61.121593,64.15073,61.950493,57.554146,55.092068,62.874023,62.628407,56.49456,55.151886,61.561256,66.52687,60.050182,58.825836,58.630558,52.76322,65.87993,58.861248,55.65273,51.571922,63.781425,64.09507,60.82567,63.08994,59.31398,53.989872,66.35359,64.29239,55.55696,64.58581,65.59745,60.482883,57.598984,62.14889,60.43888,56.949722,66.13708,64.112366,61.44619,58.63304,66.52,56.813103,62.6424,57.085686,67.394875,57.66498,58.449215,58.94709,55.65997,69.34058,63.25255,60.575584,57.33863,62.794357,54.57714,53.46951,56.09969,63.975056,64.291435,60.528046,58.96651,59.801456,63.351154,49.665234,62.055897,63.819763,63.809357,61.59349,62.79461,67.92477,56.72558,59.77287,59.042755,65.90435,58.367218,55.61144,56.514084,52.356953,58.946815,59.478355,53.471024,56.974957,58.18106,64.28196,55.76714,54.230053,58.437847,63.719143,58.9926,62.28159,56.31507,61.69946,62.687244,55.44201,56.20212,49.87243,62.483196,56.12407,58.73296,59.095673,62.413673,57.129913,59.16557,66.08981,67.90098,62.77629,66.16881,61.703487,58.985836,63.50595,57.22805,55.17036,55.69534,54.732574,61.160774,60.419613,48.248062,58.714127,64.308334,67.73005,64.98535,52.99056,61.120872,59.258064,66.64465,53.46563,61.942078,66.41575,50.509266,58.216385,54.48459,63.286556,61.431946,64.26498,55.999657,58.89581,58.68268,61.633347,61.402054,53.74819,60.791084,50.710773,62.739243,52.04263,63.158062,56.321365
64.62952,55.07795,50.891273,51.90966,57.479218,55.953865,62.56036,66.13696,63.611294,57.021027,59.501286,62.959965,66.79476,65.331215,65.34154,62.020752,65.6132,64.00699,52.234543,61.575653,55.743343,55.73176,60.777157,59.96928,58.847,53.603878,59.18772,54.056004,61.551434,59.839115,63.130146,55.03501,65.915665,61.019844,76.917625,55.713913,68.1933,56.166645,65.18885,62.517788,52.52521,58.58583,64.75678,58.955746,64.967384,62.82408,65.48658,62.59425,55.32515,60.353474,60.9378,60.035316,56.309593,58.80389,62.94463,60.22685,48.177444,66.48642,57.767914,51.841087,60.004276,56.922153,55.546547,60.875748,66.962204,62.323563,53.177887,58.68023,57.86455,62.634903,50.38503,62.93641,55.37336,57.150658,64.5903,61.687077,62.70997,64.853386,58.610683,55.027298,61.300552,64.13618,60.330605,66.61693,58.372692,58.965935,54.29939,55.27374,61.069664,53.606438,59.708492,59.804016,62.922836,64.801544,62.48978,70.83123,60.582676,68.69332,47.955482,61.774063,58.080063,61.720947,61.63066,64.176765,63.65833,60.899437,54.13228,62.984337,53.9318,55.655415,62.391308,60.93277,55.106583,53.479862,60.603394,58.92413,57.26619,63.272743,59.848846,65.09835,62.954266,52.282993,50.87281,64.13534,65.64153,62.97661,55.78973,67.19244,62.671886,65.14124,63.484364,57.93993,60.309082,58.997227,69.955086,61.806293,62.822617,60.154873,53.714294,55.454514,59.73155,51.024517,56.993843,61.17592,58.90675,61.914692,63.67571,54.083176,60.503696,57.995186,55.818497,56.79147,62.491028,52.640472,55.82238,58.064472,62.811157,57.23614,56.037792,57.979786,67.07059,69.63532,60.988377,47.324627,64.33687,54.643356,62.11726,52.945747,54.3262,59.67928,61.983124,47.572456,55.27072,64.34023,55.979744,54.4832,57.930737,68.04491,64.25592,61.757412,59.231262,63.50938,63.747635,56.826088,56.01094,58.784218,64.69739,64.38371,58.20811,56.333874,64.16545,58.501625,65.18678,60.172836,62.820473,56.810867,67.42921,54.46736,63.37677,55.357777
53.08277,65.12322,65.062904,69.6383,60.048363,54.947033,60.560448,56.354424,64.246704,63.73481,63.27597,56.701942,59.138344,51.78725,55.209503,56.741875,54.31361,57.50735,60.928776,54.35399,54.868073,61.006584,59.26609,62.01175,64.62574,63.042164,64.50057,62.63446,44.481426,55.67461,52.814034,59.685055,58.05818,64.36849,51.434647,53.1195,57.244858,62.487465,58.048363,63.14451,59.052525,60.11015,60.974728,49.100876,62.491447,58.47637,62.891506,68.743195,66.45513,59.471752,63.1477,56.140812,53.17722,54.93558,63.779816,56.89585,59.962765,59.62846,72.313774,52.39775,59.064503,62.767124,61.42282,58.38686,57.139313,64.88178,54.214832,60.886997,55.923164,56.359554,57.4291,59.132366,57.757137,60.462196,63.23044,62.3988,60.38846,60.065968,60.683475,60.09207,61.216347,52.255436,53.158913,60.386658,61.86661,50.71373,61.78579,55.915016,62.225723,54.219093,69.80764,61.63689,65.23706,58.690212,63.84013,62.687103,57.045536,58.622818,67.45856,65.722275,52.937145,65.092545,58.4846,58.772266,58.275276,64.32008,66.063286,63.815784,59.564262,60.376896,58.41274,53.712006,61.075157,66.23633,64.92777,58.197235,59.018154,60.357613,59.72789,57.46552,62.084446,55.97696,61.74913,66.746735,57.0246,60.671265,61.332867,63.523567,56.6036,52.01987,69.855034,63.55107,55.76741,51.528324,57.33474,61.815475,55.04658,61.565674,60.329334,61.06324,69.06763,66.51019,55.338352,54.258503,55.468266,56.881588,64.40564,58.539013,58.36143,66.9658,61.090725,62.60836,53.013447,59.745842,57.54881,53.692337,58.498592,56.33179,63.175453,59.922264,59.681244,52.493893,64.19554,51.461105,56.9229,58.43539,62.36468,58.430668,55.397232,64.44839,51.412674,63.471657,62.419758,58.875484,60.22449,57.885498,55.021862,53.968315,54.657124,53.63798,64.69746,63.2789,58.712406,48.033768,56.89202,62.94801,59.945545,55.196304,57.94559,63.85892,69.70198,65.457855,58.41486,54.807495,56.83624,66.21883,59.296642,47.999847,50.17737,54.85724
60.027817,60.73192,64.695206,62.53772,61.092514,53.37474,57.881855,61.8058,60.63614,59.306377,63.45893,70.80894,60.374454,63.281033,58.999638,54.382565,58.47783,60.97158,59.701157,60.471188,51.37219,57.67738,51.947952,61.519173,59.915173,59.056305,52.441147,59.213856,67.28721,57.264103,60.51608,60.961338,52.36174,52.487415,52.88554,61.931854,66.14338,68.73555,59.307125,65.471405,58.000244,53.955578,55.671967,57.8364,59.81437,59.635254,63.072212,59.025307,64.684975,56.761925,57.96113,68.22497,49.70297,72.17532,62.50601,75.21421,66.82438,58.923836,53.654045,67.76373,51.74474,62.37926,55.28697,64.82513,51.967773,63.866283,62.46451,61.14666,61.929848,61.068443,56.220676,53.879284,59.37541,70.159706,62.859936,56.4133,63.640354,58.563175,55.71271,66.1016,63.579823,59.891056,67.46689,62.49297,61.122417,51.07635,66.4585,52.23502,60.87254,61.535778,57.462383,54.54597,60.654648,63.09003,56.62279,57.12483,54.29878,51.8232,59.2446,56.326576,63.318466,63.360973,62.985447,56.429665,64.75062,55.214916,64.11337,62.482666,63.438786,53.0091,66.2313,60.832832,59.858456,55.244083,57.02743,58.950577,58.97962,68.32176,59.66138,58.481262,58.833412,61.918533,61.150043,54.777203,69.235916,58.812332,53.41436,56.762333,59.788143,68.33729,58.765575,55.755383,58.29044,59.352028,59.256752,51.213264,54.992386,64.06989,61.98051,61.727077,56.99767,52.495056,60.480145,62.074265,69.144196,55.841373,63.238136,62.82077,50.77304,61.562355,55.66195,62.841404,63.691814,56.677498,62.042328,69.35317,61.659218,58.409588,61.044453,57.16676,55.779007,65.00951,59.140022,63.12117,57.577023,64.52808,62.846962,68.66032,61.06296,59.88895,58.245094,61.40963,59.86001,62.1644,55.693317,61.54466,59.924458,61.55739,50.720318,58.169716,66.82697,57.081165,58.677757,57.57305,53.84467,56.114075,57.29019,63.039112,58.84813,64.30874,60.850887,56.240623,47.87478,68.883354,62.80066,56.583466,66.62871,60.387383,59.364746,70.257385
63.918713,61.233246,57.448456,57.155518,61.558987,54.038017,64.25035,71.099525,61.055534,52.729755,59.37591,57.6938,60.5277,59.866867,66.29191,57.5584,59.733246,55.41701,61.705116,64.35283,66.91941,61.936073,61.298767,56.157368,49.388615,57.215355,58.802658,59.413216,51.996597,58.6102,49.291176,53.555893,65.45343,66.57588,59.248417,61.19888,61.961426,61.95423,55.5214,60.79333,61.29602,61.130527,56.187828,54.29076,58.99985,53.12712,55.998024,62.318565,65.381645,64.3122,56.691296,58.00438,57.635708,60.98685,55.647,60.249844,59.43997,62.960815,54.377945,55.207047,61.51244,60.63132,54.242146,50.665546,62.61498,60.598244,58.76617,62.574844,55.953735,62.06902,65.350464,61.931206,53.274803,64.46054,54.445263,58.22009,62.114513,63.712624,59.752354,70.233055,54.012566,70.18938,51.10383,59.78374,52.2833,61.649677,52.28454,62.27479,56.88243,51.297985,67.55782,63.43084,62.5096,69.1367,57.7599,66.039734,54.907574,60.040577,51.853603,69.324196,58.817055,56.222477,69.56241,63.216633,56.190952,57.186493,61.039127,72.25756,55.945297,63.606506,58.499844,64.784805,58.479527,59.21943,51.842747,59.253307,73.16,54.41975,58.912594,60.132122,65.06203,60.1983,66.372696,55.79479,59.974445,59.723423,57.083927,60.08323,56.14241,63.9191,53.506554,52.26212,54.983673,60.33246,62.20621,56.721054,62.733994,46.315125,58.06114,57.288635,61.69612,65.145256,73.394394,59.43214,40.003338,60.416332,58.738037,61.96241,62.29849,57.04533,53.750164,63.15686,65.888596,63.075806,62.63397,60.48648,64.672966,54.130066,61.858162,55.91491,52.786858,65.796135,56.33729,62.014828,63.945232,60.47632,55.705883,67.58086,51.808376,61.04348,69.923325,67.96748,56.570457,66.32505,55.22071,56.167526,62.87466,54.8258,56.170734,58.676533,61.096455,59.207584,58.384083,55.239414,50.311325,54.32607,66.10211,61.15916,61.40193,64.83624,58.62757,63.763042,63.854977,56.137146,63.88521,61.553753,55.749554,69.04145,64.40847,55.04885
68.660904,51.814137,62.103195,65.50981,60.691868,66.45753,59.133373,55.857437,55.53918,62.390778,58.934162,58.10433,64.0752,66.268845,58.626476,54.491913,65.74033,69.3773,53.90904,57.174747,69.59711,58.794292,70.138954,59.254215,61.938625,53.582714,49.53795,58.752518,61.12659,63.25569,67.330666,58.303844,61.702393,59.706406,55.70908,61.006306,69.12404,64.55741,62.33934,56.72536,57.608654,60.98539,62.826694,59.315617,60.00521,54.42279,58.455715,61.089855,61.090652,66.59307,55.651226,58.759106,69.14291,53.92935,58.98875,68.15207,68.62194,59.897266,55.566193,58.762505,60.252476,59.940617,67.29651,56.872612,62.462063,60.021732,60.759724,61.29086,57.35634,65.0478,62.97284,62.938053,56.101223,68.252594,61.15699,58.17389,55.535904,56.912075,59.21383,44.42505,68.348816,63.46122,66.1634,59.409203,65.52771,63.594208,61.75307,58.50055,62.583847,63.27687,63.684666,59.345146,57.808174,60.608974,61.631966,64.699745,54.89569,54.0599,59.033936,58.936344,59.052837,70.257484,68.050285,63.18381,57.03306,63.42289,58.217022,61.160725,60.06462,56.627365,50.822166,51.894325,63.276157,60.74714,64.941536,63.009636,69.96775,61.01416,59.439316,54.867302,60.939808,62.33426,58.838573,62.04533,60.61811,67.17322,60.16982,60.127953,62.20813,68.805,60.1738,57.42436,61.427494,58.79169,53.67432,63.67319,51.94127,55.243618,57.660408,64.73085,62.482254,67.39763,62.437485,58.96976,51.915173,58.410805,63.23692,53.947342,62.4507,60.82779,59.372967,59.22157,57.412857,53.43565,45.38896,65.65684,61.168625,62.715164,62.096497,61.81819,71.74351,61.81677,65.48465,56.17874,62.132908,70.40667,62.311176,58.423985,59.96644,50.9989,55.64262,62.82712,63.13844,62.25155,56.535618,61.181427,67.09242,51.93903,58.726707,58.070866,61.513123,54.741585,55.61167,62.87941,57.847004,63.657368,61.92266,64.38992,54.969986,66.9072,61.702568,64.890015,53.04964,59.27868,60.23191,62.3693,66.285126,58.34309,52.9455,50.090042
54.11016,55.214806,62.17734,64.23592,52.089092,56.266727,52.23715,59.21628,60.4358,59.609905,67.48397,53.883522,52.816372,55.81393,58.01608,66.89624,62.824657,59.284985,65.42039,59.257637,57.665623,60.777653,53.927086,55.44621,67.94656,62.42277,63.460457,57.989582,59.123337,67.12042,55.496834,61.214703,65.31579,55.074596,55.97986,56.402924,59.816906,59.262016,56.680645,61.072933,58.129047,58.480347,65.62077,60.73261,62.697243,60.868816,56.69867,59.854385,56.34902,60.154778,65.10423,53.855213,56.87167,63.955696,58.47134,55.10581,52.878532,57.96233,60.409447,63.824947,65.26862,58.356823,62.194176,61.514412,59.940308,67.43788,44.20476,50.36739,58.363014,62.05898,69.2432,59.848225,62.07817,59.901207,64.39197,56.425888,59.645744,53.883835,57.0207,54.618263,57.026295,58.826317,61.3209,69.85916,65.156235,62.392296,50.373505,55.138092,60.35123,66.09045,58.879337,62.404575,53.496536,55.576904,58.686935,49.845074,63.009457,64.738434,63.607765,51.8371,59.386803,55.719803,56.774467,46.541405,63.483196,65.9738,47.632996,54.229565,61.768177,59.32898,59.836884,57.24215,62.964348,53.63665,63.6146,59.960617,59.460457,68.59305,60.35821,60.079456,57.526802,57.994408,67.71808,66.75985,59.09287,70.65913,57.36561,62.590866,61.92876,56.616306,61.989124,56.205265,66.34666,61.3211,59.217834,58.950287,62.037342,49.34613,63.681053,58.528946,55.159718,56.710808,61.643463,56.55382,58.095295,68.63627,55.71891,51.825657,57.92587,55.66219,65.795845,55.901554,53.92056,64.87317,57.534397,67.16196,57.30213,50.760433,54.019184,47.17516,46.392056,59.923336,63.331474,65.82101,60.939022,64.69395,57.345924,62.495552,50.4062,57.722973,65.88427,57.188408,58.886375,66.18375,61.769318,52.41652,65.204414,66.14286,55.016354,66.54863,61.104267,60.389465,52.277374,64.51787,63.091446,63.96001,63.02977,60.912224,57.16689,65.63005,50.14722,66.65421,60.97071,54.03625,56.192482,57.806316,67.38091,58.95452,63.187252,67.39249
58.34366,63.002956,65.2908,54.022625,54.298027,53.945873,52.254967,62.589752,56.95071,54.107986,57.75413,58.07247,63.210014,62.65992,55.027466,59.998238,56.34111,57.212364,49.23916,52.69372,52.846786,58.110565,58.168102,61.75369,61.602417,61.055473,66.609695,54.520683,56.653553,66.32609,58.20644,59.86244,60.65175,52.634624,56.081203,55.738144,66.82777,53.44621,54.692535,60.464817,54.137997,59.54227,64.578575,59.203323,60.10962,60.001846,54.356537,57.986965,58.69982,61.517944,49.754723,67.39633,64.45123,61.87402,59.22895,52.317245,59.477867,61.979183,53.364277,63.86896,51.148037,69.01636,60.284245,59.42401,62.319168,53.68172,66.86295,63.726837,66.53288,59.68718,51.909435,53.077923,65.19205,59.20787,63.826588,67.10906,65.068756,63.938473,57.2011,70.99022,55.268024,64.07284,61.683613,62.796368,53.40406,69.44184,48.392044,47.480988,50.975243,65.236084,50.58651,55.52702,59.884598,62.351906,57.75282,67.86142,57.70041,64.38658,68.12784,58.977337,56.038696,53.733974,60.903484,64.98425,60.119537,59.116917,49.526657,60.730045,58.39444,59.61824,57.763428,67.08513,60.934494,60.49335,66.259674,61.260784,64.79771,64.07236,62.627583,58.54309,61.412975,61.53847,69.77337,59.530582,61.97222,58.222294,58.793274,58.24588,54.382328,61.935093,57.354324,64.76298,65.716034,59.27532,63.45978,47.913563,59.548824,58.442307,65.65207,57.762463,64.682304,64.16121,49.29249,61.585213,68.38884,63.448696,59.582687,54.307533,55.42427,64.45395,47.011105,62.584904,60.666367,59.109028,60.50638,55.549183,64.50821,59.77772,61.93317,54.063637,56.246887,61.452324,70.47199,62.709694,68.52786,70.80409,58.989014,66.420425,60.09954,56.409286,66.460945,59.98405,58.926914,65.41616,57.394756,57.622948,63.728992,63.294506,61.751217,63.301567,66.94395,56.606163,64.458145,63.891396,75.413155,67.00429,58.26993,62.235004,61.520454,71.91304,64.62795,58.989265,59.32852,57.86795,58.227562,68.54802,59.82999,67.40574,61.933018,55.05154
53.776375,59.713943,66.75568,62.58451,60.03828,64.0317,55.08044,61.616222,60.478584,55.323833,60.816513,56.139904,52.2339,65.299126,55.839428,59.453003,66.49178,51.274914,67.94519,54.84327,57.332207,64.137695,58.520233,58.13635,66.78342,62.541843,62.24569,59.66515,60.47633,52.3165,59.754444,66.664154,53.123642,63.6431,60.411407,55.23247,49.575363,64.7204,64.92928,51.73205,58.32265,63.451817,67.57912,66.831245,58.969097,61.811497,60.465496,60.919254,66.28777,61.651142,70.98139,69.86012,57.17731,56.228096,55.252308,62.033947,53.277103,57.18706,56.804478,72.45955,57.246002,50.50089,59.726078,55.68641,62.828648,59.277843,60.958035,51.871964,58.69196,65.91834,57.666256,60.333874,61.760258,56.83245,54.101692,72.74281,63.226685,59.380535,66.697205,61.18687,63.748177,63.039974,64.978485,54.521965,59.321953,64.65015,59.993774,55.430702,58.8276,60.170578,52.317875,67.92892,53.94647,65.909836,67.95032,55.903786,63.955547,63.499924,59.65192,67.200005,63.24348,62.114487,68.39824,63.850098,60.170937,54.453846,59.99221,52.537277,66.3552,59.343075,58.066704,64.80175,59.40623,68.116684,56.80238,58.053844,63.465714,72.18353,61.124676,54.51615,48.836906,64.58515,56.55928,61.3363,53.073837,69.5983,52.127975,49.456493,63.908745,51.37033,64.015205,60.613255,49.325966,66.48272,58.46122,57.375057,61.21591,59.876015,57.62418,54.395252,58.131992,54.575485,57.36238,63.254513,54.063343,58.35327,59.77969,58.705704,56.92554,61.406956,64.117355,71.51151,63.699875,52.58552,63.249615,55.206314,60.72433,59.00495,57.923496,64.41793,56.545345,68.52615,56.944218,65.21401,62.050266,65.41774,59.269333,64.04054,63.01173,56.047035,55.515896,62.66078,62.035362,56.91421,62.8795,56.447983,63.00617,56.677784,56.203957,59.571606,58.95892,57.213326,63.01855,63.87315,55.44089,56.76928,67.6211,57.948963,65.19892,56.397575,56.158913,56.446815,57.336826,63.658802,56.302956,59.184216,54.447983,58.666542,54.542614,57.736042
